problem,relationType,target,label
copd,procedure,PX_J3301,1
rheumatoid_arthritis,procedure,PX_36415,1
coronary_artery_disease,medication,RX_612,1
uti,procedure,PX_XXXXX378,1
copd,lab,LAB_2160-0,1
thrombocytopenia,medication,RX_358258,2
coronary_artery_disease,medication,RX_21406,1
anemia,medication,RX_11248,2
anemia,procedure,PX_XXXXX0,1
uti,procedure,PX_96365,1
diabetes,lab,LAB_2340-8,2
rheumatoid_arthritis,lab,LAB_33569-5,1
uti,lab,LAB_18865-6,2
hypertension,procedure,PX_XXXXX410,2
anemia,medication,RX_XXXXX104,2
thrombocytopenia,medication,RX_36437,1
chronic_kidney_disease,lab,LAB_72273-6,1
hypertension,procedure,PX_XXXXX402,1
gerd,medication,RX_139778,1
sleep_apnea,medication,RX_39993,2
cough,procedure,PX_93005,1
thyroid_hormone_disorders,medication,RX_11256,1
back_pain,procedure,PX_XXXXX440,1
anemia,procedure,PX_74000,1
"mood_disorders,_including_depression",procedure,PX_93010,1
rheumatoid_arthritis,medication,RX_1362,1
diabetes,procedure,PX_J2250,1
hypertension,lab,LAB_30239-8,1
chronic_kidney_disease,medication,RX_2418,1
rheumatoid_arthritis,procedure,PX_77080,1
copd,lab,LAB_2458-8,1
dermatitis,medication,RX_108088,2
cholelithiasis,lab,LAB_787-2,1
atrial_fibrillation,medication,RX_4917,1
atrial_fibrillation,medication,RX_XXXXX169,2
rheumatoid_arthritis,medication,RX_24605,2
gerd,lab,LAB_3040-3,2
atrial_fibrillation,procedure,PX_76092,1
sleep_apnea,procedure,PX_31575,1
uti,procedure,PX_XXXXX46,2
thyroid_hormone_disorders,medication,RX_XXXXX133,1
asthma,medication,RX_XXXXX83,1
arthritis,lab,LAB_57093-7,1
chronic_kidney_disease,procedure,PX_XXXXX450,1
diabetes,procedure,PX_95810,1
diabetes,medication,RX_51428,2
copd,medication,RX_41126,2
back_pain,medication,RX_3264,2
arthritis,lab,LAB_882-1,1
headache,procedure,PX_70552,2
chronic_kidney_disease,lab,LAB_33219-7,1
thrombocytopenia,medication,RX_36387,1
coronary_artery_disease,lab,LAB_6598-7,2
dyslipidemia,medication,RX_XXXXX41,1
headache,lab,LAB_4087-3,1
syncope,medication,RX_XXXXX65,2
"mood_disorders,_including_depression",lab,LAB_10992-6,1
kidney_stone,lab,LAB_9804-6,1
back_pain,medication,RX_XXXXX36,1
hypokalemia,lab,LAB_2472-9,1
arthritis,medication,RX_93263,2
uti,procedure,PX_51736,1
back_pain,medication,RX_161,2
back_pain,lab,LAB_50563-6,1
sleep_apnea,medication,RX_7407,1
atrial_fibrillation,procedure,PX_93224,2
thyroid_hormone_disorders,lab,LAB_785-6,1
hypertension,procedure,PX_90656,1
seizure_disorder,medication,RX_35636,1
atrial_fibrillation,procedure,PX_XXXXX434,2
osteoporosis,medication,RX_84857,2
asthma,lab,LAB_1798-8,1
chronic_kidney_disease,procedure,PX_90732,1
dermatitis,lab,LAB_6124-2,1
thrombocytopenia,lab,LAB_5196-1,1
diabetes,medication,RX_86009,2
osteoporosis,medication,RX_7407,1
seizure_disorder,medication,RX_28889,1
"mood_disorders,_including_depression",lab,LAB_704-7,1
dermatitis,procedure,PX_XXXXX414,1
back_pain,procedure,PX_98928,1
syncope,medication,RX_25480,2
coronary_artery_disease,procedure,PX_XXXXX223,2
hematuria,lab,LAB_53322-4,1
uti,procedure,PX_XXXXX215,1
sleep_apnea,lab,LAB_20448-7,1
thrombocytopenia,lab,LAB_18961-3,1
back_pain,lab,LAB_1988-5,1
"mood_disorders,_including_depression",medication,RX_39786,2
uti,lab,LAB_60026-2,2
heart_failure,procedure,PX_71260,1
asthma,medication,RX_5489,1
dermatitis,lab,LAB_34148-7,2
thrombocytopenia,medication,RX_36567,1
"mood_disorders,_including_depression",lab,LAB_49276-9,1
dyslipidemia,procedure,PX_76536,1
gerd,procedure,PX_96361,1
uti,procedure,PX_XXXXX397,1
uterine_fibroid,medication,RX_5640,2
cholelithiasis,medication,RX_8704,2
thrombocytopenia,lab,LAB_13965-9,1
dyslipidemia,procedure,PX_95811,1
hematuria,medication,RX_8745,1
heart_failure,medication,RX_5224,2
uterine_fibroid,procedure,PX_96372,1
atrial_fibrillation,procedure,PX_XXXXX266,1
arthritis,procedure,PX_XXXXX136,2
arthritis,medication,RX_73056,1
thyroid_hormone_disorders,lab,LAB_786-4,1
hypokalemia,lab,LAB_,1
hypertension,lab,LAB_1743-4,1
sleep_apnea,lab,LAB_55782-7,1
coronary_artery_disease,procedure,PX_71250,1
"mood_disorders,_including_depression",lab,LAB_31019-3,2
hematuria,lab,LAB_18929-0,2
osteoporosis,medication,RX_9796,1
anemia,lab,LAB_2132-9,2
dyslipidemia,procedure,PX_XXXXX2,1
thyroid_hormone_disorders,medication,RX_1596,1
copd,medication,RX_1347,2
cholelithiasis,medication,RX_32675,1
thrombocytopenia,lab,LAB_711-2,1
hypokalemia,medication,RX_313663,1
heart_failure,medication,RX_38413,2
hematuria,medication,RX_11124,1
sleep_apnea,procedure,PX_XXXXX378,1
dermatitis,lab,LAB_63459-2,1
asthma,procedure,PX_J7603,2
cough,lab,LAB_65782-5,1
uti,lab,LAB_53316-6,2
seizure_disorder,medication,RX_XXXXX72,1
asthma,procedure,PX_74000,1
asthma,lab,LAB_19113-0,1
anemia,medication,RX_XXXXX51,2
copd,lab,LAB_33434-2,1
hypertension,procedure,PX_XXXXX429,1
back_pain,procedure,PX_XXXXX190,1
dyslipidemia,lab,LAB_9830-1,2
hypokalemia,medication,RX_4450,1
thrombocytopenia,lab,LAB_785-6,1
hypokalemia,procedure,PX_XXXXX378,1
chronic_kidney_disease,lab,LAB_2502-3,1
cholelithiasis,medication,RX_XXXXX18,1
gout,lab,LAB_10858-9,1
atrial_fibrillation,medication,RX_7008,2
back_pain,procedure,PX_G0202,1
hypokalemia,lab,LAB_1968-7,1
rheumatoid_arthritis,lab,LAB_33569-5,1
thyroid_hormone_disorders,procedure,PX_94762,1
dyslipidemia,procedure,PX_XXXXX365,1
thyroid_hormone_disorders,lab,LAB_2823-3,1
rheumatoid_arthritis,medication,RX_161,2
cough,procedure,PX_XXXXX310,2
cough,procedure,PX_XXXXX409,1
back_pain,lab,LAB_53328-1,1
thyroid_hormone_disorders,procedure,PX_J1642,1
atrial_fibrillation,procedure,PX_93268,2
coronary_artery_disease,medication,RX_9863,1
thyroid_hormone_disorders,medication,RX_35827,1
thyroid_hormone_disorders,procedure,PX_XXXXX196,2
hypokalemia,medication,RX_6918,1
hematuria,medication,RX_161,1
coronary_artery_disease,procedure,PX_Q9957,1
atrial_fibrillation,medication,RX_XXXXX41,1
asthma,procedure,PX_90732,1
seizure_disorder,medication,RX_321988,1
uti,medication,RX_139462,2
arthritis,procedure,PX_90658,1
chronic_kidney_disease,medication,RX_20352,1
hematuria,procedure,PX_J1580,1
atrial_fibrillation,lab,LAB_5902-2,2
asthma,lab,LAB_713-8,1
uti,procedure,PX_94640,1
"mood_disorders,_including_depression",medication,RX_XXXXX101,1
cough,procedure,PX_74249,1
asthma,lab,LAB_789-8,1
gerd,lab,LAB_19113-0,1
uti,procedure,PX_96372,1
hypokalemia,medication,RX_7417,1
back_pain,procedure,PX_72158,2
headache,medication,RX_3264,2
"mood_disorders,_including_depression",medication,RX_72625,2
kidney_stone,medication,RX_161,2
cough,lab,LAB_8251-1,1
hypokalemia,lab,LAB_72598-6,1
cholelithiasis,medication,RX_362,1
seizure_disorder,medication,RX_5640,1
asthma,lab,LAB_742-7,1
uti,lab,LAB_18993-6,2
anemia,procedure,PX_XXXXX373,1
gerd,lab,LAB_2458-8,1
thrombocytopenia,medication,RX_XXXXX4,1
osteoporosis,medication,RX_5521,1
coronary_artery_disease,procedure,PX_XXXXX434,2
syncope,lab,LAB_30934-4,2
coronary_artery_disease,procedure,PX_XXXXX429,1
hypertension,procedure,PX_XXXXX362,1
syncope,medication,RX_6470,2
hypokalemia,medication,RX_XXXXX65,1
gerd,procedure,PX_XXXXX395,1
coronary_artery_disease,lab,LAB_11559-2,1
uti,procedure,PX_72100,1
gout,lab,LAB_6742-1,1
dyslipidemia,lab,LAB_10535-3,1
cholelithiasis,lab,LAB_706-2,1
dyslipidemia,medication,RX_2447,1
chronic_kidney_disease,lab,LAB_71695-1,1
thyroid_hormone_disorders,procedure,PX_93351,1
atrial_fibrillation,medication,RX_52175,1
dermatitis,procedure,PX_71020,1
chronic_kidney_disease,medication,RX_XXXXX162,1
thrombocytopenia,medication,RX_283838,2
back_pain,procedure,PX_74150,2
thrombocytopenia,lab,LAB_18955-5,1
diabetes,procedure,PX_76700,1
thrombocytopenia,lab,LAB_58413-6,1
sleep_apnea,medication,RX_237159,1
syncope,lab,LAB_736-9,1
diverticulosis/diverticulitis,medication,RX_11124,1
diabetes,lab,LAB_14957-5,1
hypokalemia,medication,RX_1362,1
hypokalemia,medication,RX_4337,1
dermatitis,lab,LAB_50196-5,1
kidney_stone,procedure,PX_76856,1
uti,medication,RX_2551,2
coronary_artery_disease,lab,LAB_2340-8,1
dermatitis,lab,LAB_18928-2,1
cough,medication,RX_5489,1
dyslipidemia,procedure,PX_XXXXX287,2
copd,procedure,PX_76092,1
anemia,procedure,PX_XXXXX394,1
coronary_artery_disease,lab,LAB_12187-1,2
gout,lab,LAB_53115-2,1
rheumatoid_arthritis,medication,RX_82003,1
diabetes,procedure,PX_XXXXX1,1
uti,procedure,PX_36415,1
gerd,procedure,PX_91010,1
diabetes,procedure,PX_95811,1
diabetes,procedure,PX_96361,1
headache,medication,RX_XXXXX80,1
atrial_fibrillation,procedure,PX_93306,2
rheumatoid_arthritis,procedure,PX_XXXXX386,2
sleep_apnea,medication,RX_39173,1
seizure_disorder,medication,RX_623400,2
hematuria,medication,RX_XXXXX161,1
cholelithiasis,procedure,PX_XXXXX378,1
dyslipidemia,procedure,PX_XXXXX392,1
headache,procedure,PX_70450,2
thrombocytopenia,procedure,PX_XXXXX390,1
headache,lab,LAB_19295-5,2
hypokalemia,medication,RX_10737,1
heart_failure,procedure,PX_93306,2
hypertension,procedure,PX_XXXXX289,2
osteoporosis,lab,LAB_1990-1,1
syncope,medication,RX_XXXXX80,1
anemia,lab,LAB_72590-3,1
cholelithiasis,medication,RX_28200,1
anemia,procedure,PX_74249,2
headache,medication,RX_6845,1
coronary_artery_disease,procedure,PX_XXXXX416,2
syncope,lab,LAB_X8888888-8,1
hypertension,procedure,PX_XXXXX266,2
cough,lab,LAB_6098-8,1
uti,medication,RX_XXXXX80,1
gerd,lab,LAB_31585-3,1
uti,medication,RX_XXXXX169,1
thyroid_hormone_disorders,procedure,PX_95810,1
arthritis,procedure,PX_72072,1
coronary_artery_disease,lab,LAB_17856-6,1
arthritis,procedure,PX_93268,1
chronic_kidney_disease,procedure,PX_72110,1
chronic_kidney_disease,lab,LAB_17820-2,1
cough,procedure,PX_94060,2
thyroid_hormone_disorders,medication,RX_1665059,1
uti,medication,RX_11124,1
diabetes,procedure,PX_XXXXX458,1
thyroid_hormone_disorders,procedure,PX_XXXXX220,2
thrombocytopenia,lab,LAB_72590-3,1
chronic_kidney_disease,procedure,PX_XXXXX398,1
syncope,lab,LAB_3094-0,1
dyslipidemia,lab,LAB_2823-3,1
seizure_disorder,procedure,PX_70460,2
dyslipidemia,medication,RX_67108,1
uterine_fibroid,lab,LAB_17861-6,1
copd,lab,LAB_10535-3,1
coronary_artery_disease,medication,RX_5470,1
atrial_fibrillation,procedure,PX_70552,1
anemia,medication,RX_82003,1
headache,medication,RX_36437,1
osteoporosis,procedure,PX_96365,1
chronic_kidney_disease,procedure,PX_71020,1
atrial_fibrillation,medication,RX_6918,2
thrombocytopenia,procedure,PX_71020,1
arthritis,lab,LAB_664-3,1
uti,lab,LAB_49549-9,1
heart_failure,procedure,PX_93731,2
hypertension,medication,RX_315431,1
gerd,medication,RX_9143,2
anemia,medication,RX_283838,2
thyroid_hormone_disorders,procedure,PX_94726,1
anemia,lab,LAB_5902-2,2
gout,medication,RX_67108,1
uterine_fibroid,lab,LAB_770-8,1
hematuria,procedure,PX_52005,2
uterine_fibroid,procedure,PX_J7302,2
gerd,procedure,PX_74240,2
diverticulosis/diverticulitis,medication,RX_XXXXX96,1
dyslipidemia,procedure,PX_XXXXX435,1
gerd,procedure,PX_S2083,2
osteoporosis,procedure,PX_97802,1
syncope,lab,LAB_751-8,1
dermatitis,lab,LAB_19000-9,1
"mood_disorders,_including_depression",lab,LAB_3024-7,1
thyroid_hormone_disorders,procedure,PX_96372,1
chronic_kidney_disease,lab,LAB_25700-6,1
copd,procedure,PX_XXXXX519,2
dermatitis,lab,LAB_18993-6,1
cough,procedure,PX_95811,1
anemia,lab,LAB_49024-3,2
rheumatoid_arthritis,medication,RX_27169,2
dermatitis,lab,LAB_33569-5,1
cholelithiasis,medication,RX_6058,1
chronic_kidney_disease,procedure,PX_XXXXX466,1
thyroid_hormone_disorders,medication,RX_475968,1
gout,procedure,PX_73130,1
thrombocytopenia,lab,LAB_13955-0,1
thrombocytopenia,medication,RX_46041,1
asthma,procedure,PX_XXXXX540,2
thyroid_hormone_disorders,procedure,PX_70551,1
uterine_fibroid,medication,RX_XXXXX23,1
heart_failure,medication,RX_11124,1
chronic_kidney_disease,procedure,PX_XXXXX400,1
hypertension,medication,RX_XXXXX169,1
gout,lab,LAB_786-4,1
"mood_disorders,_including_depression",procedure,PX_93306,1
thrombocytopenia,lab,LAB_736-9,1
uterine_fibroid,lab,LAB_72273-6,2
chronic_kidney_disease,procedure,PX_93227,1
diabetes,lab,LAB_731-0,1
seizure_disorder,procedure,PX_90791,1
copd,medication,RX_39993,1
diverticulosis/diverticulitis,medication,RX_XXXXX154,2
coronary_artery_disease,lab,LAB_2085-9,1
sleep_apnea,procedure,PX_94729,1
kidney_stone,procedure,PX_94060,1
gout,medication,RX_3355,2
copd,procedure,PX_XXXXX474,2
coronary_artery_disease,procedure,PX_93224,2
gout,procedure,PX_73630,2
atrial_fibrillation,lab,LAB_786-4,1
coronary_artery_disease,procedure,PX_93000,2
thyroid_hormone_disorders,medication,RX_7806,1
atrial_fibrillation,procedure,PX_95810,1
rheumatoid_arthritis,medication,RX_6387,1
headache,lab,LAB_664-3,1
thrombocytopenia,medication,RX_5640,2
dyslipidemia,medication,RX_10355,1
atrial_fibrillation,medication,RX_136411,1
seizure_disorder,procedure,PX_95816,2
sleep_apnea,medication,RX_9997,1
chronic_kidney_disease,procedure,PX_XXXXX198,1
arthritis,procedure,PX_XXXXX382,1
kidney_stone,lab,LAB_18961-3,1
copd,lab,LAB_882-1,1
diverticulosis/diverticulitis,medication,RX_32926,1
back_pain,procedure,PX_20605,1
anemia,medication,RX_70727,1
"mood_disorders,_including_depression",lab,LAB_14314-9,2
rheumatoid_arthritis,lab,LAB_770-8,1
hypokalemia,procedure,PX_93005,2
headache,procedure,PX_XXXXX440,1
thyroid_hormone_disorders,lab,LAB_2963-7,1
uti,lab,LAB_53328-1,1
diverticulosis/diverticulitis,medication,RX_4450,1
kidney_stone,medication,RX_28200,1
gout,medication,RX_XXXXX66,1
diabetes,lab,LAB_2028-9,2
diverticulosis/diverticulitis,medication,RX_XXXXX117,1
"mood_disorders,_including_depression",medication,RX_2582,1
diabetes,procedure,PX_J1642,1
sleep_apnea,procedure,PX_XXXXX266,1
asthma,medication,RX_3640,2
asthma,medication,RX_XXXXX119,2
rheumatoid_arthritis,lab,LAB_26028-1,1
heart_failure,medication,RX_XXXXX169,1
cholelithiasis,medication,RX_XXXXX128,1
gerd,lab,LAB_711-2,1
uterine_fibroid,lab,LAB_3094-0,1
dermatitis,lab,LAB_5196-1,1
anemia,lab,LAB_2465-3,1
hematuria,lab,LAB_2857-1,1
rheumatoid_arthritis,lab,LAB_34148-7,1
hypertension,medication,RX_6472,1
diabetes,procedure,PX_XXXXX287,1
hypertension,lab,LAB_33223-9,1
anemia,procedure,PX_76536,1
hypertension,procedure,PX_93227,1
gerd,procedure,PX_J7611,1
back_pain,lab,LAB_70969-1,1
arthritis,lab,LAB_18974-6,1
thyroid_hormone_disorders,medication,RX_42347,1
hypertension,lab,LAB_60340-7,1
gerd,procedure,PX_XXXXX458,1
coronary_artery_disease,procedure,PX_76092,1
arthritis,medication,RX_6902,1
dermatitis,procedure,PX_73130,1
headache,procedure,PX_70544,2
asthma,procedure,PX_76092,1
rheumatoid_arthritis,lab,LAB_19113-0,1
headache,medication,RX_28200,2
back_pain,lab,LAB_19302-9,1
anemia,procedure,PX_XXXXX289,1
rheumatoid_arthritis,lab,LAB_35365-6,1
seizure_disorder,medication,RX_32968,1
heart_failure,lab,LAB_2085-9,1
diabetes,lab,LAB_49541-6,1
dyslipidemia,medication,RX_XXXXX121,1
cholelithiasis,medication,RX_XXXXX162,1
dermatitis,lab,LAB_6075-6,1
dyslipidemia,procedure,PX_XXXXX395,1
gerd,medication,RX_37798,1
cholelithiasis,lab,LAB_5196-1,1
uterine_fibroid,lab,LAB_6690-2,1
heart_failure,medication,RX_301542,1
hematuria,lab,LAB_18964-7,2
arthritis,procedure,PX_J1030,1
syncope,medication,RX_XXXXX160,1
rheumatoid_arthritis,medication,RX_8640,2
osteoporosis,lab,LAB_2991-8,1
gerd,medication,RX_XXXXX102,1
syncope,procedure,PX_94010,1
hypokalemia,medication,RX_82003,1
osteoporosis,medication,RX_XXXXX142,1
uterine_fibroid,procedure,PX_88399,2
rheumatoid_arthritis,medication,RX_XXXXX75,2
coronary_artery_disease,lab,LAB_5902-2,1
headache,procedure,PX_36415,1
thrombocytopenia,medication,RX_7806,1
uti,medication,RX_73645,1
osteoporosis,medication,RX_7804,1
rheumatoid_arthritis,medication,RX_2473,1
sleep_apnea,medication,RX_20352,1
copd,procedure,PX_XXXXX378,1
headache,lab,LAB_18282-4,1
gout,medication,RX_XXXXX169,1
coronary_artery_disease,medication,RX_XXXXX31,2
uti,medication,RX_XXXXX66,1
thrombocytopenia,lab,LAB_3094-0,1
gerd,procedure,PX_90746,1
thrombocytopenia,medication,RX_3827,1
rheumatoid_arthritis,lab,LAB_46248-1,1
syncope,lab,LAB_48345-3,1
hypertension,medication,RX_37798,2
anemia,procedure,PX_74150,1
dyslipidemia,lab,LAB_2857-1,1
headache,procedure,PX_J1885,2
chronic_kidney_disease,lab,LAB_2498-4,1
coronary_artery_disease,medication,RX_4603,1
seizure_disorder,lab,LAB_3969-3,2
back_pain,medication,RX_2410,2
hypertension,procedure,PX_XXXXX187,1
headache,medication,RX_114477,1
osteoporosis,medication,RX_2582,1
coronary_artery_disease,medication,RX_83366,2
back_pain,medication,RX_7804,2
osteoporosis,medication,RX_7806,1
copd,lab,LAB_18919-1,1
dermatitis,medication,RX_3640,2
uti,medication,RX_8120,2
kidney_stone,lab,LAB_2143-6,1
chronic_kidney_disease,medication,RX_5470,1
osteoporosis,lab,LAB_63453-5,1
diabetes,lab,LAB_20448-7,2
headache,medication,RX_25480,1
thrombocytopenia,medication,RX_17767,1
osteoporosis,lab,LAB_2986-8,1
anemia,procedure,PX_95811,1
thrombocytopenia,medication,RX_6579,1
uterine_fibroid,medication,RX_1191,2
diabetes,medication,RX_XXXXX93,1
cholelithiasis,lab,LAB_718-7,1
hypertension,medication,RX_86009,1
hypertension,medication,RX_1202,2
chronic_kidney_disease,procedure,PX_XXXXX432,2
diverticulosis/diverticulitis,lab,LAB_50560-2,1
asthma,lab,LAB_786-4,1
headache,medication,RX_XXXXX66,1
dermatitis,medication,RX_3264,1
diverticulosis/diverticulitis,lab,LAB_46702-7,1
hypertension,medication,RX_XXXXX35,1
"mood_disorders,_including_depression",lab,LAB_8098-6,1
headache,medication,RX_37418,2
kidney_stone,medication,RX_3423,1
hematuria,lab,LAB_18956-3,1
cholelithiasis,lab,LAB_5902-2,1
gout,medication,RX_161,2
anemia,procedure,PX_XXXXX384,2
dyslipidemia,procedure,PX_XXXXX436,1
"mood_disorders,_including_depression",lab,LAB_711-2,1
hypertension,procedure,PX_XXXXX415,1
sleep_apnea,lab,LAB_50235-1,1
copd,procedure,PX_XXXXX428,1
hematuria,medication,RX_155043,1
anemia,procedure,PX_J1756,2
arthritis,procedure,PX_J7323,1
hematuria,medication,RX_32937,1
hypertension,medication,RX_29046,2
atrial_fibrillation,lab,LAB_48054-1,1
thrombocytopenia,lab,LAB_18998-5,1
thrombocytopenia,lab,LAB_X9999999-9,1
cholelithiasis,procedure,PX_76098,1
heart_failure,medication,RX_XXXXX98,1
hematuria,lab,LAB_18982-9,2
coronary_artery_disease,medication,RX_10355,1
chronic_kidney_disease,medication,RX_XXXXX51,1
anemia,procedure,PX_45378,2
diverticulosis/diverticulitis,medication,RX_XXXXX66,1
cough,medication,RX_XXXXX138,1
thyroid_hormone_disorders,procedure,PX_76705,1
arthritis,procedure,PX_71020,1
hypertension,lab,LAB_48767-8,1
dermatitis,lab,LAB_46248-1,2
asthma,procedure,PX_J1642,1
atrial_fibrillation,medication,RX_50166,1
syncope,lab,LAB_17861-6,1
asthma,procedure,PX_94200,1
cholelithiasis,lab,LAB_770-8,1
seizure_disorder,lab,LAB_5643-2,2
diverticulosis/diverticulitis,lab,LAB_2965-2,1
sleep_apnea,procedure,PX_71250,1
gout,medication,RX_7052,1
osteoporosis,medication,RX_4099,1
coronary_artery_disease,lab,LAB_4544-3,1
thyroid_hormone_disorders,lab,LAB_73561-3,1
gout,medication,RX_86009,1
back_pain,medication,RX_32613,2
sleep_apnea,lab,LAB_5763-8,1
coronary_artery_disease,lab,LAB_10535-3,2
uterine_fibroid,procedure,PX_90782,1
dermatitis,lab,LAB_11572-5,1
dyslipidemia,lab,LAB_X9999999-9,1
diabetes,medication,RX_XXXXX2,1
copd,procedure,PX_XXXXX408,2
atrial_fibrillation,lab,LAB_3968-5,1
thrombocytopenia,medication,RX_9143,2
syncope,lab,LAB_770-8,1
dyslipidemia,medication,RX_2409,1
uti,medication,RX_2231,2
dyslipidemia,procedure,PX_93005,1
arthritis,procedure,PX_77003,1
cough,medication,RX_221147,1
anemia,lab,LAB_4576-5,1
atrial_fibrillation,procedure,PX_XXXXX270,2
gout,lab,LAB_706-2,1
seizure_disorder,procedure,PX_XXXXX99,2
copd,lab,LAB_736-9,1
dyslipidemia,medication,RX_41967,1
cough,procedure,PX_90782,1
cough,procedure,PX_XXXXX521,2
uterine_fibroid,medication,RX_35465,1
hypertension,lab,LAB_6301-6,1
sleep_apnea,procedure,PX_XXXXX405,1
sleep_apnea,medication,RX_4850,1
osteoporosis,procedure,PX_XXXXX201,1
arthritis,lab,LAB_2157-6,1
sleep_apnea,procedure,PX_94620,1
uterine_fibroid,medication,RX_26225,1
arthritis,medication,RX_8183,1
coronary_artery_disease,medication,RX_10975,1
asthma,procedure,PX_94360,1
arthritis,lab,LAB_19295-5,1
hematuria,lab,LAB_18993-6,1
thrombocytopenia,lab,LAB_25700-6,1
gout,medication,RX_31448,1
cough,medication,RX_5489,1
kidney_stone,medication,RX_XXXXX116,1
coronary_artery_disease,lab,LAB_10466-1,1
dyslipidemia,lab,LAB_27353-2,1
cough,lab,LAB_40982-1,2
uterine_fibroid,medication,RX_29046,1
syncope,lab,LAB_704-7,1
back_pain,medication,RX_2101,2
asthma,procedure,PX_XXXXX383,2
hematuria,medication,RX_67108,2
dyslipidemia,procedure,PX_93010,2
dyslipidemia,procedure,PX_XXXXX446,1
headache,medication,RX_11170,1
arthritis,procedure,PX_76092,1
coronary_artery_disease,procedure,PX_90656,1
anemia,lab,LAB_6864-3,2
cough,procedure,PX_91035,1
asthma,lab,LAB_X8888888-8,1
headache,medication,RX_35827,2
gerd,lab,LAB_61151-7,1
heart_failure,medication,RX_XXXXX121,2
rheumatoid_arthritis,medication,RX_7258,2
copd,lab,LAB_2019-8,2
syncope,procedure,PX_93010,2
syncope,medication,RX_6754,2
gout,medication,RX_10829,1
rheumatoid_arthritis,procedure,PX_72040,2
dermatitis,medication,RX_XXXXX52,2
uti,lab,LAB_55614-2,2
dyslipidemia,lab,LAB_2085-9,2
osteoporosis,procedure,PX_XXXXX507,2
osteoporosis,medication,RX_XXXXX19,1
seizure_disorder,medication,RX_71722,1
thyroid_hormone_disorders,medication,RX_XXXXX54,1
uti,medication,RX_3640,2
osteoporosis,procedure,PX_J3490,1
thyroid_hormone_disorders,procedure,PX_93010,1
thyroid_hormone_disorders,lab,LAB_2075-0,1
diverticulosis/diverticulitis,lab,LAB_58413-6,1
back_pain,procedure,PX_J1030,1
diverticulosis/diverticulitis,lab,LAB_32623-1,1
diverticulosis/diverticulitis,medication,RX_71722,1
back_pain,lab,LAB_72590-3,1
hypertension,procedure,PX_XXXXX212,2
